time,tick,entity,kind,alive,state,phase,transition,x,y,z,minY,height,clipSeconds
0.2167,6,3,ForestGuardian,True,-2089788878,0.8178,False,7.4510,0.0000,3.6241,-0.1679,2.4917,5.3333
0.2250,6,1,ForestGuardian,True,-2089788878,0.4016,False,6.4526,0.0000,5.0000,-0.1638,2.4787,5.3333
0.2250,6,2,ForestGuardian,True,-2089788878,0.8931,False,7.4510,0.0000,6.3759,-0.1711,2.4923,5.3333
0.2250,6,3,ForestGuardian,True,-2089788878,0.8193,False,7.4510,0.0000,3.6241,-0.1679,2.4920,5.3333
0.2333,6,1,ForestGuardian,True,-2089788878,0.4031,False,6.4526,0.0000,5.0000,-0.1639,2.4791,5.3333
0.2333,6,2,ForestGuardian,True,-2089788878,0.8946,False,7.4511,0.0000,6.3759,-0.1711,2.4921,5.3333
0.2333,6,3,ForestGuardian,True,-2089788878,0.8209,False,7.4511,0.0000,3.6241,-0.1680,2.4923,5.3333
0.2417,6,1,ForestGuardian,True,-2089788878,0.4047,False,6.4526,0.0000,5.0000,-0.1639,2.4796,5.3333
0.2417,6,2,ForestGuardian,True,-2089788878,0.8962,False,7.4511,0.0000,6.3759,-0.1710,2.4918,5.3333
0.2417,6,3,ForestGuardian,True,-2089788878,0.8225,False,7.4511,0.0000,3.6241,-0.1681,2.4925,5.3333
0.2500,7,1,ForestGuardian,True,-2089788878,0.4063,False,6.4526,0.0000,5.0000,-0.1640,2.4801,5.3333
0.2500,7,2,ForestGuardian,True,-2089788878,0.8978,False,7.4511,0.0000,6.3759,-0.1710,2.4915,5.3333
0.2500,7,3,ForestGuardian,True,-2089788878,0.8240,False,7.4511,0.0000,3.6241,-0.1681,2.4928,5.3333
0.2583,7,1,ForestGuardian,True,-2089788878,0.4078,False,6.4526,0.0000,5.0000,-0.1640,2.4806,5.3333
0.2583,7,2,ForestGuardian,True,-2089788878,0.8993,False,7.4511,0.0000,6.3759,-0.1710,2.4913,5.3333
0.2583,7,3,ForestGuardian,True,-2089788878,0.8256,False,7.4511,0.0000,3.6241,-0.1682,2.4930,5.3333
0.2667,7,1,ForestGuardian,True,-2089788878,0.4094,False,6.4526,0.0000,5.0000,-0.1641,2.4812,5.3333
0.2667,7,2,ForestGuardian,True,-2089788878,0.9009,False,7.4511,0.0000,6.3759,-0.1709,2.4910,5.3333
0.2667,7,3,ForestGuardian,True,-2089788878,0.8272,False,7.4511,0.0000,3.6241,-0.1683,2.4933,5.3333
0.2750,7,1,ForestGuardian,True,-2089788878,0.4110,False,6.4526,0.0000,5.0000,-0.1641,2.4817,5.3333
0.2750,7,2,ForestGuardian,True,-2089788878,0.9025,False,7.4511,0.0000,6.3759,-0.1709,2.4907,5.3333
0.2750,7,3,ForestGuardian,True,-2089788878,0.8287,False,7.4511,0.0000,3.6241,-0.1684,2.4935,5.3333
0.2833,8,1,ForestGuardian,True,-2089788878,0.4125,False,6.4526,0.0000,5.0000,-0.1642,2.4823,5.3333
0.2833,8,2,ForestGuardian,True,-2089788878,0.9040,False,7.4511,0.0000,6.3759,-0.1708,2.4903,5.3333
0.2833,8,3,ForestGuardian,True,-2089788878,0.8303,False,7.4511,0.0000,3.6241,-0.1684,2.4938,5.3333
0.2917,8,1,ForestGuardian,True,-2089788878,0.4141,False,6.4526,0.0000,5.0000,-0.1643,2.4829,5.3333
0.2917,8,2,ForestGuardian,True,-2089788878,0.9056,False,7.4511,0.0000,6.3759,-0.1707,2.4900,5.3333
0.2917,8,3,ForestGuardian,True,-2089788878,0.8318,False,7.4511,0.0000,3.6241,-0.1685,2.4940,5.3333
0.3000,8,1,ForestGuardian,True,-2089788878,0.4156,False,6.4526,0.0000,5.0000,-0.1643,2.4835,5.3333
0.3000,8,2,ForestGuardian,True,-2089788878,0.9071,False,7.4511,0.0000,6.3759,-0.1707,2.4897,5.3333
0.3000,8,3,ForestGuardian,True,-2089788878,0.8334,False,7.4511,0.0000,3.6241,-0.1686,2.4942,5.3333
0.3083,8,1,ForestGuardian,True,-2089788878,0.4172,False,6.4526,0.0000,5.0000,-0.1644,2.4841,5.3333
0.3083,8,2,ForestGuardian,True,-2089788878,0.9087,False,7.4511,0.0000,6.3759,-0.1706,2.4893,5.3333
0.3083,8,3,ForestGuardian,True,-2089788878,0.8350,False,7.4511,0.0000,3.6241,-0.1686,2.4943,5.3333
0.3167,9,1,ForestGuardian,True,-2089788878,0.4188,False,6.4526,0.0000,5.0000,-0.1645,2.4846,5.3333
0.3167,9,2,ForestGuardian,True,-2089788878,0.9103,False,7.4511,0.0000,6.3759,-0.1705,2.4890,5.3333
0.3167,9,3,ForestGuardian,True,-2089788878,0.8365,False,7.4511,0.0000,3.6241,-0.1687,2.4945,5.3333
0.3250,9,1,ForestGuardian,True,-2089788878,0.4203,False,6.4526,0.0000,5.0000,-0.1646,2.4852,5.3333
0.3250,9,2,ForestGuardian,True,-2089788878,0.9118,False,7.4511,0.0000,6.3759,-0.1704,2.4886,5.3333
0.3250,9,3,ForestGuardian,True,-2089788878,0.8381,False,7.4511,0.0000,3.6241,-0.1688,2.4946,5.3333
0.3333,9,1,ForestGuardian,True,-2089788878,0.4219,False,6.4526,0.0000,5.0000,-0.1646,2.4858,5.3333
0.3333,9,2,ForestGuardian,True,-2089788878,0.9134,False,7.4511,0.0000,6.3759,-0.1703,2.4883,5.3333
