time,tick,entity,kind,alive,state,phase,transition,x,y,z,minY,height,clipSeconds
3.7000,110,1,ForestGuardian,True,-2089788878,0.0550,False,6.5002,0.0000,5.0000,-0.1682,2.4759,5.3333
3.7167,111,1,ForestGuardian,True,-2089788878,0.0581,False,6.5001,0.0000,5.0000,-0.1683,2.4760,5.3333
3.7333,111,1,ForestGuardian,True,-2089788878,0.0612,False,6.5001,0.0000,5.0000,-0.1684,2.4762,5.3333
3.7500,112,1,ForestGuardian,True,-2089788878,0.0644,False,6.5001,0.0000,5.0000,-0.1686,2.4765,5.3333
3.7667,112,1,ForestGuardian,True,-2089788878,0.0675,False,6.5001,0.0000,5.0000,-0.1687,2.4769,5.3333
3.7833,113,1,ForestGuardian,True,-2089788878,0.0706,False,6.5001,0.0000,5.0000,-0.1688,2.4773,5.3333
3.8000,113,1,ForestGuardian,True,-2089788878,0.0737,False,6.5001,0.0000,5.0000,-0.1690,2.4779,5.3333
3.8167,114,1,ForestGuardian,True,-2089788878,0.0769,False,6.5000,0.0000,5.0000,-0.1691,2.4785,5.3333
3.8333,114,1,ForestGuardian,True,-2089788878,0.0800,False,6.5000,0.0000,5.0000,-0.1693,2.4791,5.3333
3.8500,115,1,ForestGuardian,True,-2089788878,0.0831,False,6.5000,0.0000,5.0000,-0.1694,2.4797,5.3333
3.8667,115,1,ForestGuardian,True,-2089788878,0.0862,False,6.5000,0.0000,5.0000,-0.1696,2.4802,5.3333
3.8833,116,1,ForestGuardian,True,-2089788878,0.0894,False,6.5000,0.0000,5.0000,-0.1697,2.4807,5.3333
3.9000,116,1,ForestGuardian,True,-2089788878,0.0925,False,6.5000,0.0000,5.0000,-0.1699,2.4812,5.3333
3.9167,117,1,ForestGuardian,True,-2089788878,0.0956,False,6.5000,0.0000,5.0000,-0.1700,2.4818,5.3333
3.9333,117,1,ForestGuardian,True,-2089788878,0.0987,False,6.5000,0.0000,5.0000,-0.1701,2.4823,5.3333
3.9500,118,1,ForestGuardian,True,-2089788878,0.1019,False,6.5000,0.0000,5.0000,-0.1702,2.4827,5.3333
3.9667,118,1,ForestGuardian,True,-2089788878,0.1050,False,6.5000,0.0000,5.0000,-0.1703,2.4832,5.3333
3.9833,119,1,ForestGuardian,True,-2089788878,0.1081,False,6.5000,0.0000,5.0000,-0.1704,2.4837,5.3333
4.0000,119,1,ForestGuardian,True,-2089788878,0.1112,False,6.5000,0.0000,5.0000,-0.1706,2.4842,5.3333
4.0167,120,1,ForestGuardian,True,-2089788878,0.1144,False,6.5000,0.0000,5.0000,-0.1707,2.4847,5.3333
4.0333,120,1,ForestGuardian,True,-2089788878,0.1175,False,6.5000,0.0000,5.0000,-0.1709,2.4851,5.3333
4.0500,121,1,ForestGuardian,True,-2089788878,0.1206,False,6.5000,0.0000,5.0000,-0.1711,2.4855,5.3333
4.0667,121,1,ForestGuardian,True,-2089788878,0.1237,False,6.5000,0.0000,5.0000,-0.1713,2.4859,5.3333
4.0833,122,1,ForestGuardian,True,-2089788878,0.1269,False,6.5000,0.0000,5.0000,-0.1715,2.4862,5.3333
4.1000,122,1,ForestGuardian,True,-2089788878,0.1300,False,6.5000,0.0000,5.0000,-0.1717,2.4865,5.3333
4.1167,123,1,ForestGuardian,True,-2089788878,0.1331,False,6.5000,0.0000,5.0000,-0.1718,2.4868,5.3333
4.1333,123,1,ForestGuardian,True,-2089788878,0.1362,False,6.5000,0.0000,5.0000,-0.1720,2.4871,5.3333
4.1500,124,1,ForestGuardian,True,-2089788878,0.1394,False,6.5000,0.0000,5.0000,-0.1721,2.4872,5.3333
4.1667,124,1,ForestGuardian,True,-2089788878,0.1425,False,6.5000,0.0000,5.0000,-0.1722,2.4874,5.3333
4.1833,125,1,ForestGuardian,True,-2089788878,0.1456,False,6.5000,0.0000,5.0000,-0.1723,2.4874,5.3333
4.2000,125,1,ForestGuardian,True,-2089788878,0.1487,False,6.5000,0.0000,5.0000,-0.1724,2.4874,5.3333
4.2167,126,1,ForestGuardian,True,-2089788878,0.1519,False,6.5000,0.0000,5.0000,-0.1724,2.4872,5.3333
4.2333,126,1,ForestGuardian,True,-2089788878,0.1550,False,6.5000,0.0000,5.0000,-0.1725,2.4871,5.3333
4.2500,127,1,ForestGuardian,True,-2089788878,0.1581,False,6.5000,0.0000,5.0000,-0.1726,2.4869,5.3333
4.2667,127,1,ForestGuardian,True,-2089788878,0.1612,False,6.5000,0.0000,5.0000,-0.1727,2.4866,5.3333
4.2833,128,1,ForestGuardian,True,-2089788878,0.1644,False,6.5000,0.0000,5.0000,-0.1727,2.4865,5.3333
4.3000,128,1,ForestGuardian,True,-2089788878,0.1675,False,6.5000,0.0000,5.0000,-0.1727,2.4863,5.3333
4.3167,129,1,ForestGuardian,True,-2089788878,0.1706,False,6.5000,0.0000,5.0000,-0.1727,2.4862,5.3333
4.3333,129,1,ForestGuardian,True,-2089788878,0.1737,False,6.5000,0.0000,5.0000,-0.1727,2.4861,5.3333
4.3500,130,1,ForestGuardian,True,-2089788878,0.1769,False,6.5000,0.0000,5.0000,-0.1727,2.4860,5.3333
4.3667,130,1,ForestGuardian,True,-2089788878,0.1800,False,6.5000,0.0000,5.0000,-0.1726,2.4860,5.3333
4.3833,131,1,ForestGuardian,True,-2089788878,0.1831,False,6.5000,0.0000,5.0000,-0.1725,2.4859,5.3333
4.4000,131,1,ForestGuardian,True,-2089788878,0.1862,False,6.5000,0.0000,5.0000,-0.1724,2.4859,5.3333
4.4167,132,1,ForestGuardian,True,-2089788878,0.1894,False,6.5000,0.0000,5.0000,-0.1722,2.4858,5.3333
4.4333,132,1,ForestGuardian,True,-2089788878,0.1925,False,6.5000,0.0000,5.0000,-0.1720,2.4857,5.3333
4.4500,133,1,ForestGuardian,True,-2089788878,0.1956,False,6.5000,0.0000,5.0000,-0.1718,2.4856,5.3333
4.4667,133,1,ForestGuardian,True,-2089788878,0.1987,False,6.5000,0.0000,5.0000,-0.1716,2.4855,5.3333
4.4833,134,1,ForestGuardian,True,-2089788878,0.2019,False,6.5000,0.0000,5.0000,-0.1714,2.4854,5.3333
4.5000,134,1,ForestGuardian,True,-2089788878,0.2050,False,6.5000,0.0000,5.0000,-0.1711,2.4852,5.3333
4.5167,135,1,ForestGuardian,True,-2089788878,0.2081,False,6.5000,0.0000,5.0000,-0.1709,2.4851,5.3333
4.5333,135,1,ForestGuardian,True,-2089788878,0.2112,False,6.5000,0.0000,5.0000,-0.1706,2.4849,5.3333
4.5500,136,1,ForestGuardian,True,-2089788878,0.2144,False,6.5000,0.0000,5.0000,-0.1704,2.4847,5.3333
4.5667,136,1,ForestGuardian,True,-2089788878,0.2175,False,6.5000,0.0000,5.0000,-0.1702,2.4845,5.3333
4.5833,137,1,ForestGuardian,True,-2089788878,0.2206,False,6.5000,0.0000,5.0000,-0.1699,2.4842,5.3333
4.6000,137,1,ForestGuardian,True,-2089788878,0.2237,False,6.5000,0.0000,5.0000,-0.1697,2.4838,5.3333
4.6167,138,1,ForestGuardian,True,-2089788878,0.2269,False,6.5000,0.0000,5.0000,-0.1694,2.4834,5.3333
4.6333,138,1,ForestGuardian,True,-2089788878,0.2300,False,6.5000,0.0000,5.0000,-0.1691,2.4830,5.3333
4.6500,139,1,ForestGuardian,True,-2089788878,0.2331,False,6.5000,0.0000,5.0000,-0.1689,2.4826,5.3333
4.6667,139,1,ForestGuardian,True,-2089788878,0.2362,False,6.5000,0.0000,5.0000,-0.1686,2.4821,5.3333
4.6833,140,1,ForestGuardian,True,-2089788878,0.2394,False,6.5000,0.0000,5.0000,-0.1684,2.4818,5.3333
4.7000,140,1,ForestGuardian,True,-2089788878,0.2425,False,6.5000,0.0000,5.0000,-0.1681,2.4814,5.3333
4.7167,141,1,ForestGuardian,True,-2089788878,0.2456,False,6.5000,0.0000,5.0000,-0.1679,2.4810,5.3333
4.7333,141,1,ForestGuardian,True,-2089788878,0.2487,False,6.5000,0.0000,5.0000,-0.1678,2.4807,5.3333
4.7500,142,1,ForestGuardian,True,-2089788878,0.2519,False,6.5000,0.0000,5.0000,-0.1677,2.4803,5.3333
4.7667,142,1,ForestGuardian,True,-2089788878,0.2550,False,6.5000,0.0000,5.0000,-0.1676,2.4799,5.3333
4.7833,143,1,ForestGuardian,True,-2089788878,0.2581,False,6.5000,0.0000,5.0000,-0.1675,2.4795,5.3333
4.8000,143,1,ForestGuardian,True,-2089788878,0.2612,False,6.5000,0.0000,5.0000,-0.1675,2.4791,5.3333
4.8167,144,1,ForestGuardian,True,-2089788878,0.2644,False,6.5000,0.0000,5.0000,-0.1674,2.4786,5.3333
