time,tick,attack,damage,variant,state,phase,upperWeight,lowerWeight,bladeX,bladeY,bladeZ,cast,abilityDamage,baseState,basePhase,deaths,timeScale,heldAnchor,flyingAnchors,handX,handY,handZ
4.800000,143,0,0,-1,other,0.148148,1.000000,1.000000,0.911164,1.436410,-0.631438,0,0,576708132,0.014720,0,1.000000,1,0,0.391163,1.315856,0.207038
4.833333,144,0,0,-1,other,0.185185,1.000000,1.000000,0.283470,1.411435,-0.891248,0,0,576708132,0.018400,0,1.000000,1,0,0.423027,1.481626,0.112034
4.866667,145,0,0,-1,other,0.222222,1.000000,1.000000,-0.059652,1.442209,-0.813231,0,0,576708132,0.022080,0,1.000000,1,0,0.337373,1.642779,0.110515
4.900000,146,0,0,-1,other,0.259259,1.000000,1.000000,-0.191623,1.661578,-0.650193,0,0,576708132,0.025760,0,1.000000,1,0,0.252845,1.728044,0.279759
4.933333,147,0,0,-1,other,0.296296,1.000000,1.000000,-0.042399,2.045072,-0.400632,0,0,576708132,0.029440,0,1.000000,1,0,0.058248,1.675907,0.557190
4.966667,148,0,0,-1,other,0.333333,1.000000,1.000000,0.295011,2.245960,0.093835,0,0,576708132,0.033120,0,1.000000,1,0,-0.096054,1.494980,0.671517
5.000000,149,0,0,-1,other,0.370370,1.000000,1.000000,0.304894,2.139330,0.834116,0,0,576708132,0.036800,0,1.000000,1,0,-0.130589,1.282690,0.568455
5.033333,150,0,0,-1,other,0.407408,1.000000,1.000000,0.068327,1.477672,1.371064,0,1,576708132,0.040480,0,1.000000,1,0,-0.198050,1.146156,0.460535
5.066667,151,0,0,-1,other,0.444445,1.000000,1.000000,0.068327,1.477672,1.371064,0,0,576708132,0.044160,0,1.000000,1,0,-0.198050,1.146156,0.460535
5.100000,152,0,0,-1,other,0.481482,1.000000,1.000000,-0.097098,1.223361,1.380945,0,0,576708132,0.047840,0,1.000000,1,0,-0.276711,1.113018,0.408333
